Class name,Description
Residential Buildings,A brick home with a stone pathway leading to the front door.
Residential Buildings,High-rise apartments with balconies overlook the ocean.
Residential Buildings,"A small, traditional home with a wooden porch and flower boxes."
Residential Buildings,A luxurious mansion with intricate stonework and towering columns.
Residential Buildings,"Compact homes with sleek, modern exteriors line a quiet street."
Residential Buildings,A single-story ranch home with a long driveway is surrounded by greenery.
Residential Buildings,An old brick building with a steep roof sits on a corner lot.
Residential Buildings,A newly built house with contemporary architecture and large windows.
Residential Buildings,"A bright, white-painted house with a red door stands against a blue sky."
Residential Buildings,"A large colonial-style house with tall, narrow windows and a grand entrance."
Residential Buildings,"A small, rustic cabin with a wooden deck sits nestled among the trees."
Residential Buildings,A high-rise building with apartments stacked one on top of the other.
Residential Buildings,A traditional-style home with a pitched roof and wide front porch.
Residential Buildings,A row of townhouses with balconies and neatly trimmed hedges.
Residential Buildings,A multi-level home with a wooden exterior and large glass windows.
Residential Buildings,"A cluster of homes built in a modern, industrial style stands near a park."
Residential Buildings,A suburban neighborhood filled with single-story houses with large yards.
Residential Buildings,"A sleek, white apartment complex with minimal design elements."
Residential Buildings,"A classic brick home with a long, winding driveway leading to the garage."
Residential Buildings,A modern home with clean lines and large glass walls that blend with nature.
Residential Buildings,A stately mansion with intricate ironwork and large columns at the entrance.
Residential Buildings,A charming cottage with ivy crawling up the brick walls.
Residential Buildings,A mid-century modern house with large windows and an open floor plan.
Residential Buildings,A sprawling house with multiple wings and a large courtyard in the center.
Residential Buildings,A townhouse with a contemporary design and flat roof.
Residential Buildings,An expansive estate with a long driveway and well-manicured garden.
Residential Buildings,A single-story home with a spacious front yard and shaded porch.
Residential Buildings,"A multi-family unit building with clean, geometric lines and balconies."
Residential Buildings,A modest home with a sloping roof and a colorful flower garden.
Residential Buildings,"A brick townhouse with a traditional style, featuring large windows and shutters."
Residential Buildings,"A high-rise building made of glass and steel, towering over the city."
Residential Buildings,"A contemporary building with clean, sleek lines and minimalist décor."
Residential Buildings,A charming house with a cozy front porch and flower beds along the walkway.
Residential Buildings,"A sleek, modernist building with an open space design and lots of glass."
Residential Buildings,A Victorian-style home with ornate trim and a wrap-around porch.
Residential Buildings,A ranch-style house with an open floor plan and wide windows.
Residential Buildings,A small apartment building with white walls and green plants surrounding it.
Residential Buildings,A contemporary duplex with large windows and a balcony.
Residential Buildings,A spacious family home with a modern design and expansive front yard.
Residential Buildings,A cozy log cabin surrounded by lush trees and open fields.
Residential Buildings,"A new residential building with modern, eco-friendly features and a rooftop garden."
Residential Buildings,A traditional home with a slanted roof and wide stone steps leading to the door.
Residential Buildings,A split-level house with a large backyard and private swimming pool.
Residential Buildings,An urban apartment building with balconies overlooking the city skyline.
Residential Buildings,A large colonial house with symmetrical windows and a circular driveway.
Residential Buildings,A modern apartment building with glass panels reflecting the light of the street.
Residential Buildings,A small home with a red-brick exterior and a wooden front door.
Residential Buildings,A rustic wooden house with a chimney rising from the roof.
Residential Buildings,"A futuristic home with a smooth, angular design and solar panels on the roof."
Residential Buildings,A narrow townhouse with a dark exterior and metal railings on the balcony.
Residential Buildings,A sprawling estate with large windows and a beautifully landscaped garden.
Residential Buildings,A contemporary building with a sharp geometric structure and glass facades.
Residential Buildings,A cozy apartment complex with a green lawn and modern architectural elements.
Residential Buildings,"A small, compact house with a curved roof and stone walls."
Residential Buildings,A towering skyscraper with residential units on the upper floors.
Residential Buildings,A ranch house with a wide front porch and a driveway leading to the garage.
Residential Buildings,A historic mansion with ornate carvings and wide columns at the front.
Residential Buildings,A minimalistic house with a flat roof and geometric lines on every side.
Residential Buildings,A modern townhome with large windows and a small yard at the front.
Residential Buildings,"A quaint, white house with a wooden fence and a small garden."
Residential Buildings,A small apartment complex with several floors and a simple design.
Residential Buildings,A beachside villa with large glass windows facing the water.
Residential Buildings,A traditional-style home with brick walls and a spacious front yard.
Residential Buildings,A multi-level residential building with private balconies and open spaces.
Residential Buildings,"A large, elegant house with a steep roof and wide stone steps at the entrance."
Residential Buildings,A cozy one-story house with white walls and green shutters.
Residential Buildings,"A sleek, modern building with an open, airy design and a rooftop pool."
Residential Buildings,"A Mediterranean-style villa with a red-tiled roof and tall, arched windows."
Residential Buildings,"A colonial house with large, symmetrical windows and a broad front porch."
Residential Buildings,A charming brick house with ivy climbing up the walls and a small garden.
Residential Buildings,A two-story home with large glass windows and a cozy porch swing.
Residential Buildings,"A minimalist home with clean lines and a natural, earthy color palette."
Residential Buildings,A spacious two-story house with multiple windows and a manicured lawn.
Residential Buildings,A quaint cottage with a thatched roof and a white fence.
Residential Buildings,"A modern high-rise apartment building with a sleek, glass exterior."
