Class name,Description
Corn-min till ,"Leaves form sharp, pointed tips as they dry under the sun."
Corn-min till ,Residue builds up in scattered patches near plant bases.
Corn-min till ,Husk edges crinkle slightly as cob pressure intensifies within.
Corn-min till ,Tassels form feathery clusters at the tops of each plant.
Corn-min till ,Leaf patterns shift from smooth to slightly wrinkled as they mature.
Corn-min till ,"Stalks grow taller, supporting the corn canopy with sturdy bases."
Corn-min till ,Corn cobs remain partially visible through slightly open husks.
Corn-min till ,"Husk folds remain distinct, tightly sealing around the cob’s shape."
Corn-min till ,"Tassels extend outward, forming uneven clusters of fine threads."
Corn-min till ,Leaf veins form prominent lines running vertically down the leaf surface.
Corn-min till ,"Ground remains firm, with little disturbance from wind or water."
Corn-min till ,Husk layers form tight wraps around the growing cob inside.
Corn-min till ,"Tassels sway with the wind, threads fluttering freely."
Corn-min till ,"Leaf tips curl gently under, forming small protective arcs."
Corn-min till ,"Residue spreads thinly across the ground, with little consistency."
Corn-min till ,"Husk texture becomes smoother, though distinct lines remain visible."
Corn-min till ,"Tassels elongate further, stretching slightly from the plant top."
Corn-min till ,"Leaf surface reflects light unevenly, creating bright and dull spots."
Corn-min till ,"Stalks grow evenly, maintaining a uniform height across the field."
Corn-min till ,"Corn cobs form tight, distinct shapes as husks compress around them."
Corn-min till ,"Husk material stretches, becoming thinner in some areas."
Corn-min till ,"Tassels remain feathery and light, gently swaying in the breeze."
Corn-min till ,Leaves show subtle curving as they extend outward from the stalk.
Corn-min till ,"Ground beneath rows remains mostly bare, with only slight coverage."
Corn-min till ,Husk seams bulge slightly where cob shape forces the material outward.
Corn-min till ,Tassels become lighter and more delicate as they mature.
Corn-min till ,Leaf veins appear more defined as they run through each leaf.
Corn-min till ,"Stalks stand rigid, supporting their own weight without leaning."
Corn-min till ,Corn cobs show increased volume inside husk as they mature.
Corn-min till ,"Husk edges tighten, forming ridges as the cob swells inside."
Corn-min till ,"Tassels grow unevenly, forming various thread lengths along the stalk."
Corn-min till ,"Leaf edges show slight curling, turning downward in dry areas."
Corn-min till ,Ground shows patches of bare earth beneath sparse mulch cover.
Corn-min till ,"Husk wraps form a compact, fibrous shell around the cob."
Corn-min till ,"Tassels develop soft, airy textures, stretching out above the plant."
Corn-min till ,"Leaf alignment remains uniform, creating a balanced canopy around the stalk."
Corn-min till ,"Stalks display even height, showing minimal variation across rows."
Corn-min till ,Corn cobs begin to emerge slightly from husk coverings.
Corn-min till ,"Husk material becomes slightly brittle, shifting as cob grows inside."
Corn-min till ,"Tassels spread outward, branching from their central core."
Corn-min till ,Leaf veins deepen as the leaves continue to grow in size.
Corn-min till ,"Ground shows a dry, cracked surface beneath the plant base."
Corn-min till ,"Husk layers begin to open, exposing more of the cob inside."
Corn-min till ,"Tassels elongate further, growing long, fine threads at the top."
Corn-min till ,Leaves curl inward slightly as they age under sunlight exposure.
Corn-min till ,"Corn silks fray outward, becoming tangled near the husk tip."
Corn-min till ,"Husk wrapping pulls tightly, leaving visible seams along the cob."
Corn-min till ,"Tassels form clusters, with threads curling outward in various directions."
Corn-min till ,"Leaves develop smooth, reflective surfaces that catch light in patches."
Corn-min till ,"Stalks grow strong and vertical, with minimal bending or tilting."
Corn-min till ,"Corn cobs form tighter shapes, the husk nearly enclosing them completely."
Corn-min till ,Husk folds create tight lines around the developing corn cob.
Corn-min till ,"Tassels grow in scattered, slightly uneven clusters at the plant top."
Corn-min till ,"Leaf surfaces remain firm, showing small veins across each leaf."
Corn-min till ,"Ground remains firm beneath the corn plants, with minimal disturbance."
Corn-min till ,Husk edges bend back as kernels expand inside the cob.
Corn-min till ,"Tassels sway with the breeze, their fine threads floating outward."
Corn-min till ,"Ground around the plant base stays compact, showing little disturbance."
Corn-min till ,"Husk folds form neat ridges, outlining the developing cob tightly."
Corn-min till ,"Tassels grow longer, with fine threads twisting gently in the wind."
Corn-min till ,"Leaves start to curl at edges, forming soft, inward arcs."
Corn-min till ,"Corn cobs are tightly wrapped in husk, just starting to swell."
Corn-min till ,"Stalks rise evenly, spaced out across the row with firmness."
Corn-min till ,"Husk layers slightly separate, revealing more of the cob’s rounded shape."
Corn-min till ,"Tassels appear thin and delicate, branching out in random directions."
Corn-min till ,"Leaves grow in parallel, creating a smooth layer above the ground."
Corn-min till ,"Ground around the rows stays mostly bare, showing textured soil beneath."
Corn-min till ,Husk texture becomes more defined as it wraps tightly around kernels.
Corn-min till ,"Tassels start to fade slightly, threads becoming thinner and more fragile."
Corn-min till ,"Leaf veins become visible, running in sharp lines toward the tips."
Corn-min till ,"Stalks hold firm, with leaves extending outward in wide arcs."
Corn-min till ,Corn cobs start to show their shape as husk folds loosen.
Corn-min till ,"Husk edges fold back, outlining the corn kernels more clearly."
Corn-min till ,"Tassels form elongated shapes, reaching further outward above the plants."
Corn-min till ,"Leaf surface reflects light unevenly, creating dark and bright streaks."
Corn-min till ,Ground shows slight furrows near plant rows from watering or rain.
Corn-min till ,Husk wrapping becomes increasingly tight as the cob expands.
Corn-min till ,"Tassels sway gently in the breeze, hanging loosely in the wind."
Corn-min till ,"Leaves grow straight and sharp, pointing upward from the stalk base."
Corn-min till ,Soil shows faint patterns of disturbance near the plant bases.
Corn-min till ,Husk ribs become more noticeable as cob pressure increases inside.
Corn-min till ,"Tassels extend outward, their threads thinning at the tips."
Corn-min till ,"Leaf tips remain sharp, with subtle curling at their edges."
Corn-min till ,"Ground around the rows is uneven, with scattered mulch patches."
Corn-min till ,Husk material softens where the cob begins to push outward.
Corn-min till ,"Tassels grow in dense, feathery clusters at the plant top."
Corn-min till ,"Leaf veins stand out, creating dark stripes across each leaf."
Corn-min till ,"Stalks stand tall, maintaining their upright position throughout the field."
Corn-min till ,Corn cobs begin to peek out from the husk at their base.
Corn-min till ,"Husk folds separate slightly, giving a glimpse of the developing cob."
Corn-min till ,"Tassels sway in the air, threads catching the wind loosely."
Corn-min till ,"Leaves become smoother near the base, with slight bending at tips."
Corn-min till ,Ground near rows shows a mixture of bare soil and mulch.
Corn-min till ,Husk edges curl back slightly as the cob continues to grow.
Corn-min till ,"Tassels begin to change color, fading from rich gold to pale."
Corn-min till ,Leaf veins become darker and more pronounced across the surface.
Corn-min till ,"Stalks show steady growth, each reaching similar heights across rows."
Corn-min till ,"Corn cobs become more visible, with husk opening near tips."
Corn-min till ,Husk material wrinkles near the base as the cob forms.
Corn-min till ,"Tassels appear delicate, with threads hanging loosely from the top."
Corn-min till ,"Leaves grow evenly, with sharp edges curling slightly at the tips."
Corn-min till ,"Ground remains firm, with slight textures showing between plant rows."
Corn-min till ,"Husk texture becomes smoother near the tip, where kernels push out."
Corn-min till ,"Tassels extend further, becoming more noticeable at the top of each stalk."
Corn-min till ,"Leaves show subtle ripples near the edges, stretching out from the stalk."
Corn-min till ,Ground between rows shows visible furrows from plant growth.
Corn-min till ,"Husk layers slightly shift, revealing the cob’s swelling inside."
Corn-min till ,"Tassels grow in length, becoming more distinct as they mature."
Corn-min till ,"Leaves bend outward at the tips, creating soft, curved edges."
Corn-min till ,"Soil remains mostly dry beneath the rows, showing signs of compaction."
Corn-min till ,"Husk folds tighten around the cob, creating defined ridges."
Corn-min till ,"Tassels appear slightly disheveled, with varying thread lengths and directions."
Corn-min till ,"Leaf veins are clearly visible, running diagonally from the stalk base."
Corn-min till ,"Stalks grow evenly spaced, each standing tall in the row."
Corn-min till ,"Corn cobs begin to swell further, making husk material pull back."
Corn-min till ,Husk texture becomes crinkled near the cob’s tip as kernels expand.
Corn-min till ,"Tassels grow irregularly, with some threads longer than others."
Corn-min till ,"Leaves appear smooth and symmetrical, creating a balanced canopy."
Corn-min till ,Ground around plant bases shows little disturbance from foot traffic.
Corn-min till ,Husk edges bend slightly as kernels push outward inside the cob.
Corn-min till ,"Tassels sway with the breeze, creating soft, delicate movements."
Corn-min till ,"Leaves curve gently upward, pointing toward the plant’s tip."
